Nome Completo;Email;Mês/Ano;Cargo;CBO;PIS;Salário Base;Comissão;Valores Adicionais;Bonificações;Total Vencimentos;INSS (%);INSS (R$);IRRF (%);IRRF (R$);Plano de Saúde;Total Descontos;Líquido a Receber;Carga Horária;Horas Extras;Base FGTS;FGTS do Mês;Base INSS;Base IRRF
Paulo Almeida;paulo.almeida@email.com;Sep-2020;Advogado;2410-05;36276431804;5578;264;732;105;6679;9.15;611.1285;7.5;500.92499999999995;222;1334.0535;5344.9465;44;8;6679;534.32;6679;5677.15
Paulo Almeida;paulo.almeida@email.com;Oct-2020;Advogado;2410-05;45497368029;5649;525;206;585;6965;9.15;637.2975;7.5;522.375;188;1347.6725000000001;5617.327499999999;44;9;6965;557.2;6965;5920.25
Paulo Almeida;paulo.almeida@email.com;Nov-2020;Advogado;2410-05;35218297612;5013;497;385;330;6225;9.15;569.5875;7.5;466.875;200;1236.4625;4988.5375;44;12;6225;498.0;6225;5291.25
Paulo Almeida;paulo.almeida@email.com;Dec-2020;Advogado;2410-05;85725973200;6589;826;474;547;8436;9.15;771.894;7.5;632.6999999999999;189;1593.594;6842.406;44;13;8436;674.88;8436;7170.599999999999
Paulo Almeida;paulo.almeida@email.com;Jan-2021;Advogado;2410-05;41333934773;2506;375;337;251;3469;9.15;317.4135;7.5;260.175;212;789.5885000000001;2679.4115;44;16;3469;277.52;3469;2948.65
Paulo Almeida;paulo.almeida@email.com;Feb-2021;Advogado;2410-05;93444647626;6472;916;292;464;8144;9.15;745.1759999999999;7.5;610.8;203;1558.9759999999999;6585.024;44;5;8144;651.52;8144;6922.4
Paulo Almeida;paulo.almeida@email.com;Mar-2021;Advogado;2410-05;60691584922;4133;294;377;532;5336;9.15;488.24399999999997;7.5;400.2;289;1177.444;4158.5560000000005;44;18;5336;426.88;5336;4535.599999999999
Paulo Almeida;paulo.almeida@email.com;Apr-2021;Advogado;2410-05;88911179422;6813;952;369;621;8755;9.15;801.0825;7.5;656.625;292;1749.7075;7005.2925;44;13;8755;700.4;8755;7441.75
Paulo Almeida;paulo.almeida@email.com;May-2021;Advogado;2410-05;53653948673;4463;831;104;451;5849;9.15;535.1835;7.5;438.675;242;1215.8585;4633.1415;44;11;5849;467.92;5849;4971.65
Paulo Almeida;paulo.almeida@email.com;Jun-2021;Advogado;2410-05;71044771551;5647;907;143;518;7215;9.15;660.1725;7.5;541.125;254;1455.2975000000001;5759.702499999999;44;3;7215;577.2;7215;6132.75
Paulo Almeida;paulo.almeida@email.com;Jul-2021;Advogado;2410-05;53886038535;6425;228;313;958;7924;9.15;725.0459999999999;7.5;594.3;143;1462.346;6461.654;44;13;7924;633.92;7924;6735.4
Paulo Almeida;paulo.almeida@email.com;Aug-2021;Advogado;2410-05;50622039291;3501;539;106;594;4740;9.15;433.71;7.5;355.5;255;1044.21;3695.79;44;9;4740;379.2;4740;4029.0
Paulo Almeida;paulo.almeida@email.com;Sep-2021;Advogado;2410-05;84842091872;4101;294;713;307;5415;9.15;495.47249999999997;7.5;406.125;229;1130.5974999999999;4284.4025;44;18;5415;433.2;5415;4602.75
Paulo Almeida;paulo.almeida@email.com;Oct-2021;Advogado;2410-05;17394449026;5691;612;269;716;7288;9.15;666.852;7.5;546.6;270;1483.452;5804.548;44;0;7288;583.04;7288;6194.8
Paulo Almeida;paulo.almeida@email.com;Nov-2021;Advogado;2410-05;89082382378;4714;696;520;382;6312;9.15;577.548;7.5;473.4;371;1421.9479999999999;4890.052;44;7;6312;504.96000000000004;6312;5365.2
Paulo Almeida;paulo.almeida@email.com;Dec-2021;Advogado;2410-05;48743794828;4694;762;458;966;6880;9.15;629.52;7.5;516.0;322;1467.52;5412.48;44;6;6880;550.4;6880;5848.0
Paulo Almeida;paulo.almeida@email.com;Jan-2022;Advogado;2410-05;33181905534;6889;895;612;147;8543;9.15;781.6845;7.5;640.725;123;1545.4095;6997.5905;44;14;8543;683.44;8543;7261.55
Paulo Almeida;paulo.almeida@email.com;Feb-2022;Advogado;2410-05;50267742763;6405;692;703;13;7813;9.15;714.8895;7.5;585.975;209;1509.8645000000001;6303.1355;44;4;7813;625.04;7813;6641.05
Paulo Almeida;paulo.almeida@email.com;Mar-2022;Advogado;2410-05;89935061233;6795;897;111;724;8527;9.15;780.2205;7.5;639.525;326;1745.7455;6781.2545;44;19;8527;682.16;8527;7247.95
Paulo Almeida;paulo.almeida@email.com;Apr-2022;Advogado;2410-05;28275609580;4892;939;259;529;6619;9.15;605.6385;7.5;496.42499999999995;351;1453.0635;5165.9365;44;7;6619;529.52;6619;5626.15
Paulo Almeida;paulo.almeida@email.com;May-2022;Advogado;2410-05;27366765703;4307;918;707;801;6733;9.15;616.0695;7.5;504.97499999999997;476;1597.0445;5135.9555;44;8;6733;538.64;6733;5723.05
Paulo Almeida;paulo.almeida@email.com;Jun-2022;Advogado;2410-05;21523299550;3205;730;313;640;4888;9.15;447.252;7.5;366.59999999999997;445;1258.8519999999999;3629.148;44;6;4888;391.04;4888;4154.8
Paulo Almeida;paulo.almeida@email.com;Jul-2022;Advogado;2410-05;97951242756;6789;687;485;182;8143;9.15;745.0844999999999;7.5;610.725;416;1771.8094999999998;6371.190500000001;44;14;8143;651.44;8143;6921.55
Paulo Almeida;paulo.almeida@email.com;Aug-2022;Advogado;2410-05;96594513326;5172;499;370;849;6890;9.15;630.435;7.5;516.75;330;1477.185;5412.8150000000005;44;18;6890;551.2;6890;5856.5
Paulo Almeida;paulo.almeida@email.com;Sep-2022;Advogado;2410-05;94057651460;3018;233;233;551;4035;9.15;369.2025;7.5;302.625;490;1161.8274999999999;2873.1725;44;16;4035;322.8;4035;3429.75
Paulo Almeida;paulo.almeida@email.com;Oct-2022;Advogado;2410-05;37668685554;2589;398;224;261;3472;9.15;317.688;7.5;260.4;468;1046.088;2425.9120000000003;44;5;3472;277.76;3472;2951.2
Paulo Almeida;paulo.almeida@email.com;Nov-2022;Advogado;2410-05;29082510423;3897;469;362;870;5598;9.15;512.217;7.5;419.84999999999997;497;1429.067;4168.933;44;2;5598;447.84000000000003;5598;4758.3
Paulo Almeida;paulo.almeida@email.com;Dec-2022;Advogado;2410-05;78127515478;2870;421;190;678;4159;9.15;380.5485;7.5;311.925;173;865.4735000000001;3293.5265;44;15;4159;332.72;4159;3535.15
Paulo Almeida;paulo.almeida@email.com;Jan-2023;Advogado;2410-05;82661055433;6999;811;691;489;8990;9.15;822.585;7.5;674.25;389;1885.835;7104.165;44;4;8990;719.2;8990;7641.5
Paulo Almeida;paulo.almeida@email.com;Feb-2023;Advogado;2410-05;83390948393;5070;432;710;118;6330;9.15;579.1949999999999;7.5;474.75;278;1331.945;4998.055;44;1;6330;506.40000000000003;6330;5380.5
Paulo Almeida;paulo.almeida@email.com;Mar-2023;Advogado;2410-05;45504127767;5274;992;374;345;6985;9.15;639.1274999999999;7.5;523.875;444;1607.0025;5377.9974999999995;44;8;6985;558.8000000000001;6985;5937.25
Paulo Almeida;paulo.almeida@email.com;Apr-2023;Advogado;2410-05;31031977680;5327;920;672;497;7416;9.15;678.564;7.5;556.1999999999999;422;1656.764;5759.236;44;0;7416;593.28;7416;6303.599999999999
Paulo Almeida;paulo.almeida@email.com;May-2023;Advogado;2410-05;44151101261;5556;630;386;415;6987;9.15;639.3104999999999;7.5;524.025;217;1380.3355;5606.6645;44;8;6987;558.96;6987;5938.95
Paulo Almeida;paulo.almeida@email.com;Jun-2023;Advogado;2410-05;81681051177;5488;969;225;259;6941;9.15;635.1015;7.5;520.5749999999999;237;1392.6765;5548.3235;44;10;6941;555.28;6941;5899.849999999999
Paulo Almeida;paulo.almeida@email.com;Jul-2023;Advogado;2410-05;36568682787;3195;594;551;609;4949;9.15;452.8335;7.5;371.175;283;1107.0085;3841.9915;44;4;4949;395.92;4949;4206.65
Paulo Almeida;paulo.almeida@email.com;Aug-2023;Advogado;2410-05;29111286089;4379;658;168;858;6063;9.15;554.7645;7.5;454.72499999999997;429;1438.4895;4624.5105;44;0;6063;485.04;6063;5153.55
Paulo Almeida;paulo.almeida@email.com;Sep-2023;Advogado;2410-05;14547653243;6879;657;631;957;9124;9.15;834.846;7.5;684.3;140;1659.146;7464.854;44;18;9124;729.92;9124;7755.4
Paulo Almeida;paulo.almeida@email.com;Oct-2023;Advogado;2410-05;31096874308;4291;583;793;853;6520;9.15;596.58;7.5;489.0;383;1468.58;5051.42;44;12;6520;521.6;6520;5542.0
Paulo Almeida;paulo.almeida@email.com;Nov-2023;Advogado;2410-05;21898596197;6836;423;647;119;8025;9.15;734.2875;7.5;601.875;180;1516.1625;6508.8375;44;7;8025;642.0;8025;6821.25
Paulo Almeida;paulo.almeida@email.com;Dec-2023;Advogado;2410-05;59684296997;5679;226;470;498;6873;9.15;628.8795;7.5;515.475;376;1520.3545;5352.6455000000005;44;8;6873;549.84;6873;5842.05
Quésia Duarte;quésia.duarte@email.com;Jan-2020;Enfermeiro;2235-10;93629789630;2996;555;738;633;4922;9.15;450.363;7.5;369.15;276;1095.513;3826.487;44;13;4922;393.76;4922;4183.7
Quésia Duarte;quésia.duarte@email.com;Feb-2020;Enfermeiro;2235-10;19610042291;3353;638;283;573;4847;9.15;443.5005;7.5;363.525;289;1096.0255;3750.9745000000003;44;19;4847;387.76;4847;4119.95
Quésia Duarte;quésia.duarte@email.com;Mar-2020;Enfermeiro;2235-10;54459155906;6956;214;709;491;8370;9.15;765.855;7.5;627.75;461;1854.605;6515.395;44;19;8370;669.6;8370;7114.5
Quésia Duarte;quésia.duarte@email.com;Apr-2020;Enfermeiro;2235-10;68664523836;3961;726;297;9;4993;9.15;456.85949999999997;7.5;374.47499999999997;462;1293.3345;3699.6655;44;1;4993;399.44;4993;4244.05
Quésia Duarte;quésia.duarte@email.com;May-2020;Enfermeiro;2235-10;34179609347;5332;621;567;998;7518;9.15;687.8969999999999;7.5;563.85;197;1448.7469999999998;6069.253000000001;44;10;7518;601.44;7518;6390.3
Quésia Duarte;quésia.duarte@email.com;Jun-2020;Enfermeiro;2235-10;72705788286;4150;527;134;361;5172;9.15;473.238;7.5;387.9;179;1040.138;4131.862;44;1;5172;413.76;5172;4396.2
Quésia Duarte;quésia.duarte@email.com;Jul-2020;Enfermeiro;2235-10;36824560632;5607;213;682;690;7192;9.15;658.068;7.5;539.4;149;1346.4679999999998;5845.532;44;17;7192;575.36;7192;6113.2
Quésia Duarte;quésia.duarte@email.com;Aug-2020;Enfermeiro;2235-10;29630038729;5020;652;295;549;6516;9.15;596.2139999999999;7.5;488.7;440;1524.914;4991.086;44;11;6516;521.28;6516;5538.599999999999
Quésia Duarte;quésia.duarte@email.com;Sep-2020;Enfermeiro;2235-10;25339863136;4573;403;141;183;5300;9.15;484.95;7.5;397.5;169;1051.45;4248.55;44;19;5300;424.0;5300;4505.0
Quésia Duarte;quésia.duarte@email.com;Oct-2020;Enfermeiro;2235-10;95044030957;4233;924;343;22;5522;9.15;505.263;7.5;414.15;196;1115.413;4406.5869999999995;44;5;5522;441.76;5522;4693.7
Quésia Duarte;quésia.duarte@email.com;Nov-2020;Enfermeiro;2235-10;12687939195;6486;485;492;221;7684;9.15;703.086;7.5;576.3;371;1650.386;6033.614;44;18;7684;614.72;7684;6531.4
Quésia Duarte;quésia.duarte@email.com;Dec-2020;Enfermeiro;2235-10;71817839506;3665;782;690;207;5344;9.15;488.976;7.5;400.8;412;1301.776;4042.224;44;5;5344;427.52;5344;4542.4
Quésia Duarte;quésia.duarte@email.com;Jan-2021;Enfermeiro;2235-10;54751857362;2867;967;672;6;4512;9.15;412.848;7.5;338.4;304;1055.248;3456.752;44;14;4512;360.96;4512;3835.2
Quésia Duarte;quésia.duarte@email.com;Feb-2021;Enfermeiro;2235-10;50466566895;6897;683;609;899;9088;9.15;831.552;7.5;681.6;276;1789.152;7298.848;44;11;9088;727.04;9088;7724.8
Quésia Duarte;quésia.duarte@email.com;Mar-2021;Enfermeiro;2235-10;42040039823;5335;521;653;908;7417;9.15;678.6555;7.5;556.275;344;1578.9305;5838.0695;44;3;7417;593.36;7417;6304.45
Quésia Duarte;quésia.duarte@email.com;Apr-2021;Enfermeiro;2235-10;43098924325;3671;200;742;569;5182;9.15;474.15299999999996;7.5;388.65;104;966.8029999999999;4215.197;44;15;5182;414.56;5182;4404.7
Quésia Duarte;quésia.duarte@email.com;May-2021;Enfermeiro;2235-10;34940212534;5600;398;366;207;6571;9.15;601.2465;7.5;492.825;270;1364.0715;5206.9285;44;12;6571;525.6800000000001;6571;5585.349999999999
Quésia Duarte;quésia.duarte@email.com;Jun-2021;Enfermeiro;2235-10;24691854843;2949;278;724;148;4099;9.15;375.0585;7.5;307.425;352;1034.4835;3064.5164999999997;44;13;4099;327.92;4099;3484.15
Quésia Duarte;quésia.duarte@email.com;Jul-2021;Enfermeiro;2235-10;24906778736;3499;357;450;849;5155;9.15;471.6825;7.5;386.625;209;1067.3075;4087.6925;44;11;5155;412.40000000000003;5155;4381.75
Quésia Duarte;quésia.duarte@email.com;Aug-2021;Enfermeiro;2235-10;22413101070;6127;690;253;209;7279;9.15;666.0285;7.5;545.925;444;1655.9535;5623.0465;44;9;7279;582.32;7279;6187.15
Quésia Duarte;quésia.duarte@email.com;Sep-2021;Enfermeiro;2235-10;38624830182;6609;500;616;711;8436;9.15;771.894;7.5;632.6999999999999;208;1612.594;6823.406;44;14;8436;674.88;8436;7170.599999999999
Quésia Duarte;quésia.duarte@email.com;Oct-2021;Enfermeiro;2235-10;50842516633;5736;465;351;56;6608;9.15;604.632;7.5;495.59999999999997;371;1471.232;5136.768;44;5;6608;528.64;6608;5616.8
Quésia Duarte;quésia.duarte@email.com;Nov-2021;Enfermeiro;2235-10;71748044495;4069;215;382;956;5622;9.15;514.413;7.5;421.65;262;1198.063;4423.937;44;0;5622;449.76;5622;4778.7
Quésia Duarte;quésia.duarte@email.com;Dec-2021;Enfermeiro;2235-10;63175672013;6040;224;291;687;7242;9.15;662.643;7.5;543.15;150;1355.7930000000001;5886.207;44;8;7242;579.36;7242;6155.7
Quésia Duarte;quésia.duarte@email.com;Jan-2022;Enfermeiro;2235-10;10680893567;3158;978;693;782;5611;9.15;513.4064999999999;7.5;420.825;131;1065.2314999999999;4545.7685;44;16;5611;448.88;5611;4769.349999999999
Quésia Duarte;quésia.duarte@email.com;Feb-2022;Enfermeiro;2235-10;86418242867;3944;891;468;90;5393;9.15;493.4595;7.5;404.47499999999997;226;1123.9344999999998;4269.065500000001;44;2;5393;431.44;5393;4584.05
Quésia Duarte;quésia.duarte@email.com;Mar-2022;Enfermeiro;2235-10;43453867813;4706;230;288;511;5735;9.15;524.7524999999999;7.5;430.125;260;1214.8775;4520.1224999999995;44;12;5735;458.8;5735;4874.75
Quésia Duarte;quésia.duarte@email.com;Apr-2022;Enfermeiro;2235-10;96012034585;4438;816;755;497;6506;9.15;595.299;7.5;487.95;205;1288.249;5217.751;44;15;6506;520.48;6506;5530.099999999999
Quésia Duarte;quésia.duarte@email.com;May-2022;Enfermeiro;2235-10;93211297742;3867;411;387;679;5344;9.15;488.976;7.5;400.8;300;1189.776;4154.224;44;1;5344;427.52;5344;4542.4
Quésia Duarte;quésia.duarte@email.com;Jun-2022;Enfermeiro;2235-10;50416410244;2827;553;595;308;4283;9.15;391.8945;7.5;321.22499999999997;204;917.1195;3365.8805;44;19;4283;342.64;4283;3640.5499999999997
Quésia Duarte;quésia.duarte@email.com;Jul-2022;Enfermeiro;2235-10;70454754519;6847;246;242;616;7951;9.15;727.5165;7.5;596.3249999999999;207;1530.8415;6420.1585;44;13;7951;636.08;7951;6758.349999999999
Quésia Duarte;quésia.duarte@email.com;Aug-2022;Enfermeiro;2235-10;11214691786;5394;397;348;901;7040;9.15;644.16;7.5;528.0;235;1407.1599999999999;5632.84;44;7;7040;563.2;7040;5984.0
Quésia Duarte;quésia.duarte@email.com;Sep-2022;Enfermeiro;2235-10;61126379566;6383;656;361;436;7836;9.15;716.994;7.5;587.6999999999999;230;1534.694;6301.3060000000005;44;11;7836;626.88;7836;6660.599999999999
Quésia Duarte;quésia.duarte@email.com;Oct-2022;Enfermeiro;2235-10;63382067237;3253;620;760;702;5335;9.15;488.1525;7.5;400.125;328;1216.2775;4118.7225;44;16;5335;426.8;5335;4534.75
Quésia Duarte;quésia.duarte@email.com;Nov-2022;Enfermeiro;2235-10;57206582523;4811;738;787;716;7052;9.15;645.258;7.5;528.9;238;1412.158;5639.842000000001;44;18;7052;564.16;7052;5994.2
Quésia Duarte;quésia.duarte@email.com;Dec-2022;Enfermeiro;2235-10;21028966506;6568;651;223;374;7816;9.15;715.164;7.5;586.1999999999999;485;1786.364;6029.636;44;14;7816;625.28;7816;6643.599999999999
Quésia Duarte;quésia.duarte@email.com;Jan-2023;Enfermeiro;2235-10;41376935489;6596;666;714;752;8728;9.15;798.612;7.5;654.6;243;1696.212;7031.7880000000005;44;5;8728;698.24;8728;7418.8
Quésia Duarte;quésia.duarte@email.com;Feb-2023;Enfermeiro;2235-10;16519254815;2907;210;652;842;4611;9.15;421.9065;7.5;345.825;433;1200.7314999999999;3410.2685;44;11;4611;368.88;4611;3919.35
Quésia Duarte;quésia.duarte@email.com;Mar-2023;Enfermeiro;2235-10;40315495346;4877;522;669;621;6689;9.15;612.0435;7.5;501.67499999999995;391;1504.7185;5184.2815;44;16;6689;535.12;6689;5685.65
Quésia Duarte;quésia.duarte@email.com;Apr-2023;Enfermeiro;2235-10;20367177575;5400;923;213;821;7357;9.15;673.1655;7.5;551.775;306;1530.9405;5826.0595;44;6;7357;588.5600000000001;7357;6253.45
Quésia Duarte;quésia.duarte@email.com;May-2023;Enfermeiro;2235-10;71814438373;5699;642;737;161;7239;9.15;662.3685;7.5;542.925;369;1574.2935;5664.7065;44;18;7239;579.12;7239;6153.15
Quésia Duarte;quésia.duarte@email.com;Jun-2023;Enfermeiro;2235-10;62632670706;6178;820;106;499;7603;9.15;695.6745;7.5;570.225;387;1652.8995;5950.1005000000005;44;0;7603;608.24;7603;6462.55
Quésia Duarte;quésia.duarte@email.com;Jul-2023;Enfermeiro;2235-10;71137487461;5410;452;765;571;7198;9.15;658.617;7.5;539.85;423;1621.467;5576.532999999999;44;2;7198;575.84;7198;6118.3
Quésia Duarte;quésia.duarte@email.com;Aug-2023;Enfermeiro;2235-10;80935872061;4009;649;606;436;5700;9.15;521.55;7.5;427.5;163;1112.05;4587.95;44;4;5700;456.0;5700;4845.0
Quésia Duarte;quésia.duarte@email.com;Sep-2023;Enfermeiro;2235-10;65111421812;3134;374;329;298;4135;9.15;378.35249999999996;7.5;310.125;292;980.4775;3154.5225;44;17;4135;330.8;4135;3514.75
Quésia Duarte;quésia.duarte@email.com;Oct-2023;Enfermeiro;2235-10;10419335399;4768;924;636;344;6672;9.15;610.4879999999999;7.5;500.4;497;1607.888;5064.112;44;19;6672;533.76;6672;5671.2
Quésia Duarte;quésia.duarte@email.com;Nov-2023;Enfermeiro;2235-10;66082757695;6314;573;120;932;7939;9.15;726.4185;7.5;595.425;378;1699.8435;6239.1565;44;17;7939;635.12;7939;6748.15
Quésia Duarte;quésia.duarte@email.com;Dec-2023;Enfermeiro;2235-10;16381765842;3641;881;415;829;5766;9.15;527.5889999999999;7.5;432.45;411;1371.039;4394.961;44;5;5766;461.28000000000003;5766;4901.099999999999
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Jan-2020;Gestor de RH;2515-10;99617147185;3577;255;313;799;4944;9.15;452.376;7.5;370.8;354;1177.176;3766.824;44;11;4944;395.52;4944;4202.4
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Feb-2020;Gestor de RH;2515-10;81646140161;4939;643;121;461;6164;9.15;564.006;7.5;462.29999999999995;461;1487.306;4676.6939999999995;44;7;6164;493.12;6164;5239.4
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Mar-2020;Gestor de RH;2515-10;55631377839;3518;573;188;403;4682;9.15;428.40299999999996;7.5;351.15;310;1089.5529999999999;3592.447;44;9;4682;374.56;4682;3979.7
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Apr-2020;Gestor de RH;2515-10;99620860174;5863;220;660;279;7022;9.15;642.513;7.5;526.65;250;1419.163;5602.8369999999995;44;18;7022;561.76;7022;5968.7
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;May-2020;Gestor de RH;2515-10;49754685011;4306;511;555;756;6128;9.15;560.712;7.5;459.59999999999997;203;1223.312;4904.688;44;3;6128;490.24;6128;5208.8
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Jun-2020;Gestor de RH;2515-10;55088460102;4865;677;224;966;6732;9.15;615.978;7.5;504.9;124;1244.878;5487.122;44;4;6732;538.5600000000001;6732;5722.2
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Jul-2020;Gestor de RH;2515-10;71755054010;3621;501;759;863;5744;9.15;525.576;7.5;430.8;136;1092.376;4651.624;44;13;5744;459.52;5744;4882.4
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Aug-2020;Gestor de RH;2515-10;25501980477;4609;296;169;359;5433;9.15;497.1195;7.5;407.47499999999997;435;1339.5945;4093.4055;44;8;5433;434.64;5433;4618.05
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Sep-2020;Gestor de RH;2515-10;76881281897;3218;581;479;170;4448;9.15;406.992;7.5;333.59999999999997;181;921.592;3526.408;44;19;4448;355.84000000000003;4448;3780.7999999999997
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Oct-2020;Gestor de RH;2515-10;55473060556;4752;588;495;509;6344;9.15;580.476;7.5;475.79999999999995;184;1240.2759999999998;5103.724;44;9;6344;507.52000000000004;6344;5392.4
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Nov-2020;Gestor de RH;2515-10;74524761143;2964;786;560;676;4986;9.15;456.219;7.5;373.95;160;990.169;3995.831;44;3;4986;398.88;4986;4238.099999999999
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Dec-2020;Gestor de RH;2515-10;14340902424;2949;802;569;969;5289;9.15;483.9435;7.5;396.675;320;1200.6185;4088.3815;44;1;5289;423.12;5289;4495.65
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Jan-2021;Gestor de RH;2515-10;49912085205;5350;955;476;303;7084;9.15;648.186;7.5;531.3;315;1494.4859999999999;5589.514;44;14;7084;566.72;7084;6021.4
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Feb-2021;Gestor de RH;2515-10;50993672666;4790;681;665;677;6813;9.15;623.3895;7.5;510.97499999999997;318;1452.3645;5360.6355;44;16;6813;545.04;6813;5791.05
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Mar-2021;Gestor de RH;2515-10;87381432016;4849;862;495;130;6336;9.15;579.744;7.5;475.2;397;1451.944;4884.0560000000005;44;16;6336;506.88;6336;5385.599999999999
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Apr-2021;Gestor de RH;2515-10;68360482529;2872;570;592;21;4055;9.15;371.03249999999997;7.5;304.125;438;1113.1575;2941.8424999999997;44;15;4055;324.40000000000003;4055;3446.75
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;May-2021;Gestor de RH;2515-10;43401768885;5727;388;683;386;7184;9.15;657.336;7.5;538.8;167;1363.136;5820.864;44;3;7184;574.72;7184;6106.4
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Jun-2021;Gestor de RH;2515-10;32080123755;6887;891;463;766;9007;9.15;824.1405;7.5;675.525;332;1831.6655;7175.3345;44;4;9007;720.5600000000001;9007;7655.95
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Jul-2021;Gestor de RH;2515-10;13084423333;2864;524;430;450;4268;9.15;390.522;7.5;320.09999999999997;430;1140.6219999999998;3127.378;44;3;4268;341.44;4268;3627.7999999999997
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Aug-2021;Gestor de RH;2515-10;82824777356;3546;283;742;260;4831;9.15;442.0365;7.5;362.325;170;974.3615;3856.6385;44;6;4831;386.48;4831;4106.349999999999
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Sep-2021;Gestor de RH;2515-10;79363550744;5992;467;249;145;6853;9.15;627.0495;7.5;513.975;457;1598.0245;5254.9755000000005;44;2;6853;548.24;6853;5825.05
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Oct-2021;Gestor de RH;2515-10;28831397433;2634;209;461;527;3831;9.15;350.5365;7.5;287.325;336;973.8615;2857.1385;44;3;3831;306.48;3831;3256.35
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Nov-2021;Gestor de RH;2515-10;15874703620;4002;445;220;629;5296;9.15;484.584;7.5;397.2;143;1024.784;4271.216;44;0;5296;423.68;5296;4501.599999999999
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Dec-2021;Gestor de RH;2515-10;15038703399;6821;652;272;907;8652;9.15;791.658;7.5;648.9;412;1852.558;6799.442;44;2;8652;692.16;8652;7354.2
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Jan-2022;Gestor de RH;2515-10;16742999711;6701;421;584;923;8629;9.15;789.5535;7.5;647.175;464;1900.7285;6728.2715;44;16;8629;690.32;8629;7334.65
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Feb-2022;Gestor de RH;2515-10;58315678501;3695;724;697;598;5714;9.15;522.831;7.5;428.55;153;1104.381;4609.619;44;11;5714;457.12;5714;4856.9
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Mar-2022;Gestor de RH;2515-10;13854253439;4143;758;779;936;6616;9.15;605.364;7.5;496.2;185;1286.564;5329.436;44;6;6616;529.28;6616;5623.599999999999
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Apr-2022;Gestor de RH;2515-10;56594765369;5335;571;659;406;6971;9.15;637.8465;7.5;522.8249999999999;298;1458.6715;5512.3285;44;16;6971;557.6800000000001;6971;5925.349999999999
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;May-2022;Gestor de RH;2515-10;28509813121;6701;260;323;335;7619;9.15;697.1385;7.5;571.425;399;1667.5635;5951.4365;44;6;7619;609.52;7619;6476.15
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Jun-2022;Gestor de RH;2515-10;92104450446;3328;516;399;658;4901;9.15;448.44149999999996;7.5;367.575;342;1158.0165;3742.9835000000003;44;18;4901;392.08;4901;4165.849999999999
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Jul-2022;Gestor de RH;2515-10;79379586270;6177;590;253;780;7800;9.15;713.6999999999999;7.5;585.0;174;1472.6999999999998;6327.3;44;6;7800;624.0;7800;6630.0
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Aug-2022;Gestor de RH;2515-10;15891588757;2638;858;608;625;4729;9.15;432.70349999999996;7.5;354.675;368;1155.3785;3573.6215;44;12;4729;378.32;4729;4019.65
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Sep-2022;Gestor de RH;2515-10;31946710050;5088;927;136;687;6838;9.15;625.677;7.5;512.85;203;1341.527;5496.473;44;3;6838;547.04;6838;5812.3
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Oct-2022;Gestor de RH;2515-10;76153028327;6088;667;234;148;7137;9.15;653.0355;7.5;535.275;342;1530.3105;5606.6895;44;15;7137;570.96;7137;6066.45
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Nov-2022;Gestor de RH;2515-10;63923489172;3706;778;182;282;4948;9.15;452.74199999999996;7.5;371.09999999999997;293;1116.8419999999999;3831.1580000000004;44;16;4948;395.84000000000003;4948;4205.8
Ricardo Vasconcelos;ricardo.vasconcelos@email.com;Dec-2022;Gestor de RH;2515-10;13289157708;6642;580;745;934;8901;9.15;814.4415;7.5;667.5749999999999;470;1952.0165;6948.9835;44;18;8901;712.08;8901;7565.849999999999
